tweet_id,created_at,author_id,clean_text,response_tweet_id,in_response_to_tweet_id,intent,resolution_status,requires_escalation,annotation_notes,intent_options,resolution_options,escalation_options
2841203,Tue Nov 28 07:06:03 +0000 2017,552276,<USER> Thnx. Mostly listen on iPhone. You used to be able to do that on the iOS app right? No more? :(,2841204,2841202.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1938385,Sat Oct 28 08:07:20 +0000 2017,576605,<USER> <USER> HAHAHAHHA,,1819051.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
190047,Wed Oct 04 23:36:26 +0000 2017,160561,<USER> Yeah only when I click on share. Works totally fine otherwise.,190048,190046.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
664274,Mon Nov 06 14:16:04 +0000 2017,278314,<USER> I am not able to login (Settings are set to Offline mode) even that I am online (3g or WIFI). <URL>,664273,664275.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1940035,Sun Oct 29 21:47:58 +0000 2017,206716,<USER> Not really. I can see the files but your interface doesn’t let me view/play a specific local album. Right?,"1940036,1940037",1940034.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
48072,Thu Nov 02 17:15:41 +0000 2017,126750,<USER> Just putting a lil drama here hahahah dont mind me. Keep doing u guys! Hearts from the PH!,48071,48073.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2251521,Fri Nov 10 19:47:39 +0000 2017,655905,"<USER> I still need help, my email was changed on me along with my password so this page didn’t help me unfortunately :/",,2251520.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2015263,Sun Nov 05 19:14:13 +0000 2017,595917,<USER> Thanks just sent a message,,2015262.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1446608,Thu Nov 02 14:57:28 +0000 2017,455683,"<USER> Sorry, this is on Sierra, not High Sierra. Haven't tested on the latter.",1446607,1446609.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
41772,Wed Nov 01 15:23:20 +0000 2017,125201,<USER> And thanks for sharing the link 😊,41771,41773.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
497737,Fri Dec 01 19:41:52 +0000 2017,233794,"<USER> <USER> Don’t consider it, please just do it! Imagine watching a movie with no end credits—that would never fly in the film industry. Unfortunately we don’t have the industry-wide structures for enforcement, so someone needs to be a leader. Why not have it be <USER> ?",497739,497736.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2727209,Mon Nov 20 16:10:53 +0000 2017,764758,<USER> The latter. Has done for some but not for others.,2727211,2727208.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
168121,Fri Nov 24 23:28:41 +0000 2017,152999,<USER> I've done that when it started acting up and it didn't work,168123,168120.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1517177,Fri Nov 03 20:42:55 +0000 2017,472001,<USER> 🕺 👌 🤘😁🤙,,1517176.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2913878,Wed Nov 29 05:19:07 +0000 2017,806625,<USER> Thank for checking in and responding guys! Really appreciate it!,2913880,2913877.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
863686,Tue Nov 21 14:54:48 +0000 2017,325107,<USER> Still nothing! 😪😟,863687,863685.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
468970,Fri Dec 01 07:21:51 +0000 2017,226665,<USER> Thank you so much I'll be waiting for it mean while I listen to hefner by <USER>,468972,468969.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1587595,Sun Nov 05 00:12:45 +0000 2017,488330,"<USER> Why does it automatically appear for paying customers, though? And thanks!",1587599,1587594.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1759301,Tue Oct 17 23:47:32 +0000 2017,528937,<USER> I have just tried it yet it still hasn’t worked,1759302,1759300.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
888597,Fri Oct 13 17:42:07 +0000 2017,330968,"<USER> Nope, still can't get the songs to play.","888599,888600",888596.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2368034,Mon Nov 13 23:58:41 +0000 2017,683445,<USER> Mobile app <URL>,2368038,2368033.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
810430,Thu Oct 12 19:02:47 +0000 2017,313094,<USER> Yes! Every time I have my phone on shuffle I get about 30 songs in a row that is purely two artists! No matter how many times I reshuffle,810432,810429.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
61514,Wed Nov 01 21:42:11 +0000 2017,130089,<USER> Thanks tell them my life depends on this show 🆘,61513,61515.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2245959,Fri Nov 10 23:23:12 +0000 2017,654588,"<USER> How can I do this if I can't log into any Spotify account from the PSN account? I open up the app and it doesnt give me any option to log in. It just gives me that error message. However, I do get the prompt to sign into a Spotify account on a different PSN account.",2245958,2245960.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1747557,Wed Nov 08 12:11:44 +0000 2017,526811,<USER> I️ was using Firefox,1747559,1747556.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2960675,Wed Nov 29 20:31:33 +0000 2017,817100,<USER> & This is why I still ♥ <USER> lol,2960677,2960674.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2246124,Fri Nov 10 22:20:45 +0000 2017,654628,"<USER> Yes, the update was successful.",2246123,2246125.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
510495,Fri Dec 01 23:03:10 +0000 2017,237285,<USER> Nope. After a while it starts the issue again.,510496,510494.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
606301,Wed Nov 22 11:09:59 +0000 2017,264091,"<USER> Ok and thanks for prompt reply! But according to this article from <URL> it's ""in the works""? <URL>",606300,606302.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2364784,Mon Nov 13 22:01:02 +0000 2017,682727,<USER> Done! I've just uninstalled it so let me know when I can reinstall:),2364783,2364785.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2639874,Fri Nov 17 20:13:04 +0000 2017,745003,"<USER> Thanks for the reply, much appreciated & I ❤️ <USER> - There are 9,968 people who went to the trouble of voting for this since 2012. How many do you need to action it? <USER> <URL>",2639873,2639875.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2511295,Mon Oct 30 05:44:12 +0000 2017,715795,<USER> Shuffle does not work on my Songs folder either,,2511294.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1320118,Wed Oct 18 06:07:00 +0000 2017,428243,"<USER> This, where do I opt out? <URL>","1320117,1320119",1320120.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2740916,Mon Nov 20 17:42:40 +0000 2017,767839,"<USER> Done, thank you for the link!",2740915,2740917.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2727203,Mon Nov 20 14:26:55 +0000 2017,764756,<USER> It keeps saying my email account is not associated with the account but yet this is where the emails come,2727205,2727202.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2264870,Sat Nov 11 11:40:58 +0000 2017,659278,<USER> I uninstalled the app and when I installed it a month later that is when I noticed the change . could be zoomed in some how ?,2264873,2264869.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
418214,Tue Oct 10 04:18:29 +0000 2017,214781,"<USER> I used facebook to sign in before and now when I try logging in, it doesn't let me sign in with my facebook password nor my facebook itself.",418212,418216.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
412333,Sat Nov 25 02:05:38 +0000 2017,213383,"<USER> I’m still having this issue. It seems others are too based on this forum thread. Are your app devs working on it? They need to fix it ASAP. I’m paying for premium, and It’s very annoying not to be able to shuffle! <URL>",412332,412334.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1269757,Mon Oct 16 06:52:28 +0000 2017,417295,<USER> I have both restarted and reinstalled.,1269758,1269756.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2916578,Tue Nov 28 23:45:59 +0000 2017,129645,<USER> Thanks for the link but obviously I am aware the playlist function is not on the Roku app. Please make your Roku app better. It’s terrible.,2916577,2916579.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1582871,Tue Oct 17 07:47:36 +0000 2017,487183,<USER> <USER> <URL>,1582874,1582870.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
992103,Sat Oct 14 11:33:50 +0000 2017,355004,<USER> When I don't open the app in about 24 hours all my music are no longer downloaded,"992102,992104",992105.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1759294,Tue Oct 17 22:36:07 +0000 2017,528937,<USER> iPhone 7 iOS 11.0.2 Spotify 8.4.22.515,1759296,1759293.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1356625,Thu Nov 09 17:07:59 +0000 2017,436305,"<USER> <USER> Cmon, <USER> . She’s a prude. 😂",,1356624.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
637726,Wed Nov 22 19:41:13 +0000 2017,271218,<USER> Okay Spotify,637731,637725.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1261912,Mon Oct 16 05:07:12 +0000 2017,415595,<USER> 1) follow me if you’re better than Apple Music 2) the US I live here,1261914,1261911.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2905931,Tue Nov 28 20:52:11 +0000 2017,804704,<USER> Done! Sent!,,2905930.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2337258,Fri Oct 20 05:00:23 +0000 2017,676227,<USER> listen here buddy. this isnt fingers crossed. im paying 9.99 a month to listen to my thugger so i better get it,2337260,2337257.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
